dataset_id,label,n_records,a6_applicable,matched_fraction,n_stratum,mc_ref,mc_ref_is_default,hard_reject_would_fire,n_corroborated,n_contradicted_eligible,n_unverifiable,contradicted_confirmed,contradicted_p_value,hard_reject_reason,elapsed_sec,note
fabricated_level6_9,known_bad,1500.0,True,0.0,53.0,4.5,False,True,0.0,53.0,0.0,True,1.110223024625157e-16,"A6: dataset-level match rate 0/53 over records queried against >=2 independent reference sources, comfortably above each source's own completeness stratum, confirmed (Clopper-Pearson lower-tail p=1.11e-16 < alpha=0.01) to sit credibly below theta_auth=0.5 -- 'Externally contradicted', confirmed-fabrication floor triggered.",123.07,"0/53 'Externally corroborated' of the records A6 actually forms a verdict on (53 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 53 contradicted-eligible, CONFIRMED)."
fabricated_level6_10,known_bad,1500.0,True,0.0,47.0,4.5,False,True,0.0,47.0,0.0,True,7.1054273576009845e-15,"A6: dataset-level match rate 0/47 over records queried against >=2 independent reference sources, comfortably above each source's own completeness stratum, confirmed (Clopper-Pearson lower-tail p=7.11e-15 < alpha=0.01) to sit credibly below theta_auth=0.5 -- 'Externally contradicted', confirmed-fabrication floor triggered.",274.4,"0/47 'Externally corroborated' of the records A6 actually forms a verdict on (47 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 47 contradicted-eligible, CONFIRMED)."
fabricated_level6_11,known_bad,1500.0,True,0.0,45.0,4.5,False,True,0.0,45.0,0.0,True,2.8421709430404045e-14,"A6: dataset-level match rate 0/45 over records queried against >=2 independent reference sources, comfortably above each source's own completeness stratum, confirmed (Clopper-Pearson lower-tail p=2.84e-14 < alpha=0.01) to sit credibly below theta_auth=0.5 -- 'Externally contradicted', confirmed-fabrication floor triggered.",144.72,"0/45 'Externally corroborated' of the records A6 actually forms a verdict on (45 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 45 contradicted-eligible, CONFIRMED)."
fabricated_level6_12,known_bad,1500.0,True,0.0,61.0,4.5,False,True,0.0,61.0,0.0,True,4.336808689942021e-19,"A6: dataset-level match rate 0/61 over records queried against >=2 independent reference sources, comfortably above each source's own completeness stratum, confirmed (Clopper-Pearson lower-tail p=4.34e-19 < alpha=0.01) to sit credibly below theta_auth=0.5 -- 'Externally contradicted', confirmed-fabrication floor triggered.",123.77,"0/61 'Externally corroborated' of the records A6 actually forms a verdict on (61 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 61 contradicted-eligible, CONFIRMED)."
fabricated_level6_13,known_bad,1500.0,True,0.0,44.0,4.5,False,True,0.0,44.0,0.0,True,5.6843418860807996e-14,"A6: dataset-level match rate 0/44 over records queried against >=2 independent reference sources, comfortably above each source's own completeness stratum, confirmed (Clopper-Pearson lower-tail p=5.68e-14 < alpha=0.01) to sit credibly below theta_auth=0.5 -- 'Externally contradicted', confirmed-fabrication floor triggered.",147.86,"0/44 'Externally corroborated' of the records A6 actually forms a verdict on (44 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 44 contradicted-eligible, CONFIRMED)."
fabricated_level6_14,known_bad,1500.0,True,0.0,50.0,4.5,False,True,0.0,50.0,0.0,True,8.881784197001244e-16,"A6: dataset-level match rate 0/50 over records queried against >=2 independent reference sources, comfortably above each source's own completeness stratum, confirmed (Clopper-Pearson lower-tail p=8.88e-16 < alpha=0.01) to sit credibly below theta_auth=0.5 -- 'Externally contradicted', confirmed-fabrication floor triggered.",279.01,"0/50 'Externally corroborated' of the records A6 actually forms a verdict on (50 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 50 contradicted-eligible, CONFIRMED)."
fabricated_level6_15,known_bad,1500.0,True,0.0,45.0,4.5,False,True,0.0,45.0,0.0,True,2.8421709430404045e-14,"A6: dataset-level match rate 0/45 over records queried against >=2 independent reference sources, comfortably above each source's own completeness stratum, confirmed (Clopper-Pearson lower-tail p=2.84e-14 < alpha=0.01) to sit credibly below theta_auth=0.5 -- 'Externally contradicted', confirmed-fabrication floor triggered.",120.93,"0/45 'Externally corroborated' of the records A6 actually forms a verdict on (45 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 45 contradicted-eligible, CONFIRMED)."
fabricated_level6_16,known_bad,1500.0,True,0.0,49.0,4.5,False,True,0.0,49.0,0.0,True,1.7763568394002524e-15,"A6: dataset-level match rate 0/49 over records queried against >=2 independent reference sources, comfortably above each source's own completeness stratum, confirmed (Clopper-Pearson lower-tail p=1.78e-15 < alpha=0.01) to sit credibly below theta_auth=0.5 -- 'Externally contradicted', confirmed-fabrication floor triggered.",115.27,"0/49 'Externally corroborated' of the records A6 actually forms a verdict on (49 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 49 contradicted-eligible, CONFIRMED)."
fabricated_level6_17,known_bad,1500.0,True,0.0,50.0,4.5,False,True,0.0,50.0,0.0,True,8.881784197001244e-16,"A6: dataset-level match rate 0/50 over records queried against >=2 independent reference sources, comfortably above each source's own completeness stratum, confirmed (Clopper-Pearson lower-tail p=8.88e-16 < alpha=0.01) to sit credibly below theta_auth=0.5 -- 'Externally contradicted', confirmed-fabrication floor triggered.",258.99,"0/50 'Externally corroborated' of the records A6 actually forms a verdict on (50 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 50 contradicted-eligible, CONFIRMED)."
fabricated_level6_18,known_bad,1500.0,True,0.0,42.0,4.5,False,True,0.0,42.0,0.0,True,2.273736754432321e-13,"A6: dataset-level match rate 0/42 over records queried against >=2 independent reference sources, comfortably above each source's own completeness stratum, confirmed (Clopper-Pearson lower-tail p=2.27e-13 < alpha=0.01) to sit credibly below theta_auth=0.5 -- 'Externally contradicted', confirmed-fabrication floor triggered.",150.3,"0/42 'Externally corroborated' of the records A6 actually forms a verdict on (42 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 42 contradicted-eligible, CONFIRMED)."
fabricated_level6_19,known_bad,1500.0,True,0.0,68.0,4.5,False,True,0.0,68.0,0.0,True,3.388131789017205e-21,"A6: dataset-level match rate 0/68 over records queried against >=2 independent reference sources, comfortably above each source's own completeness stratum, confirmed (Clopper-Pearson lower-tail p=3.39e-21 < alpha=0.01) to sit credibly below theta_auth=0.5 -- 'Externally contradicted', confirmed-fabrication floor triggered.",291.08,"0/68 'Externally corroborated' of the records A6 actually forms a verdict on (68 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 68 contradicted-eligible, CONFIRMED)."
fabricated_level6_20,known_bad,1500.0,True,0.0,58.0,4.5,False,True,0.0,58.0,0.0,True,3.469446951953609e-18,"A6: dataset-level match rate 0/58 over records queried against >=2 independent reference sources, comfortably above each source's own completeness stratum, confirmed (Clopper-Pearson lower-tail p=3.47e-18 < alpha=0.01) to sit credibly below theta_auth=0.5 -- 'Externally contradicted', confirmed-fabrication floor triggered.",273.57,"0/58 'Externally corroborated' of the records A6 actually forms a verdict on (58 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 58 contradicted-eligible, CONFIRMED)."
fabricated_level6_21,known_bad,1500.0,True,0.0,53.0,4.5,False,True,0.0,53.0,0.0,True,1.110223024625157e-16,"A6: dataset-level match rate 0/53 over records queried against >=2 independent reference sources, comfortably above each source's own completeness stratum, confirmed (Clopper-Pearson lower-tail p=1.11e-16 < alpha=0.01) to sit credibly below theta_auth=0.5 -- 'Externally contradicted', confirmed-fabrication floor triggered.",128.11,"0/53 'Externally corroborated' of the records A6 actually forms a verdict on (53 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 53 contradicted-eligible, CONFIRMED)."
fabricated_level6_22,known_bad,1500.0,True,0.0,50.0,4.5,False,True,0.0,50.0,0.0,True,8.881784197001244e-16,"A6: dataset-level match rate 0/50 over records queried against >=2 independent reference sources, comfortably above each source's own completeness stratum, confirmed (Clopper-Pearson lower-tail p=8.88e-16 < alpha=0.01) to sit credibly below theta_auth=0.5 -- 'Externally contradicted', confirmed-fabrication floor triggered.",95.23,"0/50 'Externally corroborated' of the records A6 actually forms a verdict on (50 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 50 contradicted-eligible, CONFIRMED)."
fabricated_level6_23,known_bad,1500.0,True,0.0,58.0,4.5,False,True,0.0,58.0,0.0,True,3.469446951953609e-18,"A6: dataset-level match rate 0/58 over records queried against >=2 independent reference sources, comfortably above each source's own completeness stratum, confirmed (Clopper-Pearson lower-tail p=3.47e-18 < alpha=0.01) to sit credibly below theta_auth=0.5 -- 'Externally contradicted', confirmed-fabrication floor triggered.",124.78,"0/58 'Externally corroborated' of the records A6 actually forms a verdict on (58 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 58 contradicted-eligible, CONFIRMED)."
fabricated_level6_24,known_bad,1500.0,True,0.0,47.0,4.5,False,True,0.0,47.0,0.0,True,7.1054273576009845e-15,"A6: dataset-level match rate 0/47 over records queried against >=2 independent reference sources, comfortably above each source's own completeness stratum, confirmed (Clopper-Pearson lower-tail p=7.11e-15 < alpha=0.01) to sit credibly below theta_auth=0.5 -- 'Externally contradicted', confirmed-fabrication floor triggered.",105.75,"0/47 'Externally corroborated' of the records A6 actually forms a verdict on (47 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 47 contradicted-eligible, CONFIRMED)."
fabricated_level6_25,known_bad,1500.0,True,0.0,47.0,4.5,False,True,0.0,47.0,0.0,True,7.1054273576009845e-15,"A6: dataset-level match rate 0/47 over records queried against >=2 independent reference sources, comfortably above each source's own completeness stratum, confirmed (Clopper-Pearson lower-tail p=7.11e-15 < alpha=0.01) to sit credibly below theta_auth=0.5 -- 'Externally contradicted', confirmed-fabrication floor triggered.",99.36,"0/47 'Externally corroborated' of the records A6 actually forms a verdict on (47 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 47 contradicted-eligible, CONFIRMED)."
fabricated_level6_26,known_bad,1500.0,True,0.0,39.0,4.5,False,True,0.0,39.0,0.0,True,1.81898940354586e-12,"A6: dataset-level match rate 0/39 over records queried against >=2 independent reference sources, comfortably above each source's own completeness stratum, confirmed (Clopper-Pearson lower-tail p=1.82e-12 < alpha=0.01) to sit credibly below theta_auth=0.5 -- 'Externally contradicted', confirmed-fabrication floor triggered.",105.53,"0/39 'Externally corroborated' of the records A6 actually forms a verdict on (39 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 39 contradicted-eligible, CONFIRMED)."
fabricated_level6_27,known_bad,1500.0,True,0.0,44.0,4.5,False,True,0.0,44.0,0.0,True,5.6843418860807996e-14,"A6: dataset-level match rate 0/44 over records queried against >=2 independent reference sources, comfortably above each source's own completeness stratum, confirmed (Clopper-Pearson lower-tail p=5.68e-14 < alpha=0.01) to sit credibly below theta_auth=0.5 -- 'Externally contradicted', confirmed-fabrication floor triggered.",251.67,"0/44 'Externally corroborated' of the records A6 actually forms a verdict on (44 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 44 contradicted-eligible, CONFIRMED)."
fabricated_level6_28,known_bad,1500.0,True,0.0,44.0,4.5,False,True,0.0,44.0,0.0,True,5.6843418860807996e-14,"A6: dataset-level match rate 0/44 over records queried against >=2 independent reference sources, comfortably above each source's own completeness stratum, confirmed (Clopper-Pearson lower-tail p=5.68e-14 < alpha=0.01) to sit credibly below theta_auth=0.5 -- 'Externally contradicted', confirmed-fabrication floor triggered.",289.13,"0/44 'Externally corroborated' of the records A6 actually forms a verdict on (44 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 44 contradicted-eligible, CONFIRMED)."
fabricated_level6_29,known_bad,1500.0,True,0.0,67.0,4.5,False,True,0.0,67.0,0.0,True,6.776263578034422e-21,"A6: dataset-level match rate 0/67 over records queried against >=2 independent reference sources, comfortably above each source's own completeness stratum, confirmed (Clopper-Pearson lower-tail p=6.78e-21 < alpha=0.01) to sit credibly below theta_auth=0.5 -- 'Externally contradicted', confirmed-fabrication floor triggered.",118.45,"0/67 'Externally corroborated' of the records A6 actually forms a verdict on (67 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 67 contradicted-eligible, CONFIRMED)."
